Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771643285250,8521.922058105469,2900,1,0.8875,8521.922058105469,2900,1,0.8875,7908.1275634765625,2900,1,0.8875,7908.1275634765625,2900,1,0.8875,7715.448013305664,2900,1,0.8875,7715.448059082031,2900,1,0.8875,7745.30436706543,2900,1,0.8875,7745.30436706543,2900,1,0.8875,33185.44502258301,1113,1113,2894,1113,1113,2894,2894,1113,2894,1113,2894,1113,2893,1113,2894,1113,4.44444465637207,9.090909004211426,2.2727272510528564,2.2727272510528564,6.5217390060424805,2.2727272510528564,4.545454502105713,4.44444465637207,6.6666669845581055,6.6666669845581055,4.545454502105713,2.2727272510528564,2.3255813121795654,4.545454502105713,6.6666669845581055,4.44444465637207,33039077376,8999923712,5213323264,0
199,1771643285250,8521.925476074219,2900,1,0.8875,8521.925476074219,2900,1,0.8875,7908.128341674805,2900,1,0.8875,7908.128341674805,2900,1,0.8875,7715.449996948242,2900,1,0.8875,7715.449996948242,2900,1,0.8875,7745.304397583008,2900,1,0.8875,7745.304397583008,2900,1,0.8875,33185.45576477051,1113,1113,2894,1113,1113,2894,2894,1113,2894,1113,2894,1113,2893,1113,2894,1113,4.44444465637207,9.090909004211426,2.2727272510528564,2.2727272510528564,6.5217390060424805,2.2727272510528564,4.545454502105713,4.44444465637207,6.6666669845581055,6.6666669845581055,4.545454502105713,2.2727272510528564,2.3255813121795654,4.545454502105713,6.6666669845581055,4.44444465637207,33039077376,8999923712,5213323264,0
200,1771643285450,8522.148696899414,2900,1,0.8875,8522.148696899414,2900,1,0.8875,7908.407897949219,2900,1,0.8875,7908.407897949219,2900,1,0.8875,7715.721572875977,2900,1,0.8875,7715.72297668457,2900,1,0.8875,7745.533203125,2900,1,0.8875,7745.533203125,2900,1,0.8875,33188.83444213867,1113,1113,2894,1113,1113,2894,2894,1113,2894,1113,2894,1113,2893,1113,2894,1113,90,0,90,95.23809814453125,90,95,95.45454406738281,0,85,90.47618865966797,95.23809814453125,90.47618865966797,9.523809432983398,90.47618865966797,0,95,33039077376,8999923712,5280231424,0
1,1771643285651,8522.196411132813,2900,1,0.8875,8522.196411132813,2900,1,0.8875,7908.466781616211,2900,1,0.8875,7908.466781616211,2900,1,0.8875,7715.819747924805,2900,1,0.8875,7715.819747924805,2900,1,0.8875,7745.564849853516,2900,1,0.8875,7745.564849853516,2900,1,0.8875,33190.256118774414,1113,1113,2894,1113,1113,2894,2894,1113,2894,1113,2894,1113,2893,1113,2894,1113,10,9.523809432983398,14.285715103149414,20,23.809524536132813,28.571430206298828,10.526315689086914,0,10,15.789472579956055,25,26.3157901763916,5,9.523809432983398,10,5,33039077376,8999923712,5238865920,0
