Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771649944480,10123.8798828125,2900,1,0.8875,10123.8798828125,2900,1,0.8875,9532.626342773438,2900,1,0.8875,9532.626342773438,2900,1,0.8875,9272.034072875977,2900,1,0.8875,9272.034072875977,2900,1,0.8875,9322.809982299805,2900,1,0.8875,9322.809982299805,2900,1,0.8875,9867.49723815918,2894,1113,2865,2894,2887,1113,1113,2894,2895,1113,1113,2894,2894,2895,2883,2875,5,2.5641026496887207,5.128205299377441,5,2.5,2.5,2.5641026496887207,2.5641026496887207,5,4.878048419952393,5,2.5641026496887207,2.5641026496887207,2.5641026496887207,10.256410598754883,2.5641026496887207,33039077376,8999923712,5150339072,0
199,1771649944480,10123.879989624023,2900,1,0.8875,10123.879989624023,2900,1,0.8875,9532.626373291016,2900,1,0.8875,9532.626373291016,2900,1,0.8875,9272.034088134766,2900,1,0.8875,9272.034088134766,2900,1,0.8875,9322.812866210938,2900,1,0.8875,9322.812866210938,2900,1,0.8875,9867.511474609375,2894,1113,2865,2894,2887,1113,1113,2894,2895,1113,1113,2894,2894,2895,2883,2875,5,2.5641026496887207,5.128205299377441,5,2.5,2.5,2.5641026496887207,2.5641026496887207,5,4.878048419952393,5,2.5641026496887207,2.5641026496887207,2.5641026496887207,10.256410598754883,2.5641026496887207,33039077376,8999923712,5150339072,0
200,1771649944680,10124.155670166016,2900,1,0.8875,10124.155670166016,2900,1,0.8875,9532.906799316406,2900,1,0.8875,9532.906799316406,2900,1,0.8875,9272.268600463867,2900,1,0.8875,9272.268600463867,2900,1,0.8875,9323.04931640625,2900,1,0.8875,9323.04931640625,2900,1,0.8875,9870.905136108398,2894,1113,2865,2894,2887,1113,1113,2894,2895,1113,1113,2894,2894,2895,2883,2875,90,90.47618865966797,90,90,15.000000953674316,95.23809814453125,86.36363983154297,95,95,90,95,14.285715103149414,9.523809432983398,95,100,0,33039077376,8999923712,5222420480,0
1,1771649944880,10124.234085083008,2900,1,0.8875,10124.234085083008,2900,1,0.8875,9532.984924316406,2900,1,0.8875,9532.984924316406,2900,1,0.8875,9272.290802001953,2900,1,0.8875,9272.290802001953,2900,1,0.8875,9323.081466674805,2900,1,0.8875,9323.081466674805,2900,1,0.8875,9872.215469360352,2894,1113,2865,2894,2887,1113,1113,2894,2895,1113,1113,2894,2894,2895,2883,2875,15.789472579956055,28.571430206298828,25,26.3157901763916,5,15.000000953674316,21.052631378173828,28.571430206298828,25,20,10,4.761904716491699,5.263157844543457,0,5,0,33039077376,8999923712,5159591936,0
