Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771664748999,13847.082107543945,2900,1,0.8875,13847.082107543945,2900,1,0.8875,12757.351623535156,2900,1,0.8875,12757.351623535156,2900,1,0.8875,12515.399169921875,2900,1,0.8875,12515.399169921875,2900,1,0.8875,12573.875106811523,2900,1,0.8875,12573.875106811523,2900,1,0.8875,37131.98501586914,2894,1113,1113,2894,1113,2894,2894,1113,2894,1113,2893,2894,2894,2894,1113,2891,4.545454502105713,2.3809523582458496,2.3255813121795654,7.317072868347168,2.3255813121795654,2.3255813121795654,2.3255813121795654,2.3255813121795654,6.818181991577148,4.545454502105713,4.651162624359131,4.761904716491699,2.3809523582458496,4.651162624359131,4.651162624359131,2.3255813121795654,33039077376,8999923712,5156835328,0
199,1771664748999,13847.082885742188,2900,1,0.8875,13847.082885742188,2900,1,0.8875,12757.353591918945,2900,1,0.8875,12757.353591918945,2900,1,0.8875,12515.399230957031,2900,1,0.8875,12515.399230957031,2900,1,0.8875,12573.875869750977,2900,1,0.8875,12573.875869750977,2900,1,0.8875,37132.012451171875,2894,1113,1113,2894,1113,2894,2894,1113,2894,1113,2893,2894,2894,2894,1113,2891,4.545454502105713,2.3809523582458496,2.3255813121795654,7.317072868347168,2.3255813121795654,2.3255813121795654,2.3255813121795654,2.3255813121795654,6.818181991577148,4.545454502105713,4.651162624359131,4.761904716491699,2.3809523582458496,4.651162624359131,4.651162624359131,2.3255813121795654,33039077376,8999923712,5156835328,0
200,1771664749199,13847.133834838867,2900,1,0.89375,13847.133834838867,2900,1,0.8875,12757.434097290039,2900,1,0.8875,12757.434097290039,2900,1,0.8875,12515.419326782227,2900,1,0.8875,12515.419326782227,2900,1,0.8875,12574.26350402832,2900,1,0.8875,12574.26350402832,2900,1,0.8875,37133.94725036621,2894,1113,1113,2894,1113,2894,2894,1113,2894,1113,2893,2894,2894,2894,1113,2891,15.789472579956055,0,0,4.761904716491699,10,0,0,0,25,0,4.761904716491699,4.761904716491699,95.23809814453125,4.761904716491699,0,0,33039077376,8999923712,5167312896,0
2,1771664749400,13847.148910522461,2900,1,0.8875,13847.148910522461,2900,1,0.8875,12757.499984741211,2900,1,0.8875,12757.499984741211,2900,1,0.8875,12515.421463012695,2900,1,0.8875,12515.421463012695,2900,1,0.8875,12574.525680541992,2900,1,0.8875,12574.525680541992,2900,1,0.8875,37135.50305175781,2894,1113,1113,2894,1113,2894,2894,1113,2894,1113,2893,2894,2894,2894,1113,2891,5,4.761904716491699,0,0,10,0,0,0,20,0,0,0,68.42105102539063,0,5,0,33039077376,8999923712,5166321664,0
